form='stadda'	lemma='städja'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='stadda'	lemma='stadd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_dev'
form='beredda'	lemma='beredd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='beredda'	lemma='beredd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='ansedda'	lemma='anse'	feats='Case=Nom|Definite=Def'	treebank='lines_test'
form='baldakinförsedda'	lemma='baldakinförsedd'	feats='Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing'	treebank='lines_test'
form='spridda'	lemma='spridd'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='spridda'	lemma='spridd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='kringspridda'	lemma='kringspridd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_dev'
form='kringspridda'	lemma='kringspridd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='tättbebodda'	lemma='tättbebodd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='högljudda'	lemma='högljudd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='rödklädda'	lemma='rödklädd'	feats='Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing'	treebank='lines_test'
form='skogklädda'	lemma='skogklädd'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Plur'	treebank='lines_test'
form='svartklädda'	lemma='svartklädd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='halvklädda'	lemma='halvklädd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='rädda'	lemma='rädda'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='rädda'	lemma='rädd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='födda'	lemma='född'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='ofödda'	lemma='ofödd'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='nyfödda'	lemma='nyfödd'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='likadana'	lemma='likadan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='likadana'	lemma='likadan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_dev'
form='likadana'	lemma='likadan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='Hurdana'	lemma='hurdan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur|PronType=Int'	treebank='lines_test'
form='Sådana'	lemma='sådan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_dev'
form='Sådana'	lemma='sådan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='pud'
form='Sådana'	lemma='sån'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='Sådana'	lemma='sådan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='sådana'	lemma='sån'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='sådana'	lemma='sådan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_dev'
form='sådana'	lemma='sådan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='sådana'	lemma='sådan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='pud'
form='plana'	lemma='plan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='spontana'	lemma='spontan'	feats='Case=Nom|Definite=Def|Degree=Pos'	treebank='talbanken'
form='studievana'	lemma='studievan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='världsvana'	lemma='världsvan'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Sing'	treebank='lines_test'
form='bakbundna'	lemma='bakbunden'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='regelbundna'	lemma='regelbunden'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='oregelbundna'	lemma='oregelbunden'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='obundna'	lemma='obunden'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='överståndna'	lemma='överstånden'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='ena'	lemma='ena'	feats='Case=Nom|Degree=Pos'	treebank='talbanken'
form='ena'	lemma='ena'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='lines_test'
form='ena'	lemma='ena'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='lines_dev'
form='endogena'	lemma='endogen'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='klena'	lemma='klen'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='rena'	lemma='ren'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='rena'	lemma='ren'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='rena'	lemma='ren'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='rena'	lemma='ren'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='lines_test'
form='rena'	lemma='ren'	feats='Case=Nom|Definite=Def|Degree=Pos'	treebank='talbanken'
form='schizofrena'	lemma='schizofren'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='sena'	lemma='sen'	feats='Case=Nom|Definite=Def|Degree=Pos'	treebank='talbanken'
form='sena'	lemma='sen'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='sönderslagna'	lemma='sönderslagen'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Plur'	treebank='lines_test'
form='tillbakadragna'	lemma='tillbakadragen'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='Heldragna'	lemma='heldragen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='uppdragna'	lemma='uppdragen'	feats='Case=Nom|Definite=Ind|Number=Plur'	treebank='lines_test'
form='utdragna'	lemma='utdragen'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Plur'	treebank='lines_test'
form='egna'	lemma='egen'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='talbanken'
form='egna'	lemma='egen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='lines_test'
form='egna'	lemma='egen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='egna'	lemma='egen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='egna'	lemma='egen'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='livegna'	lemma='livegen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='ålderstigna'	lemma='ålderstigen'	feats='Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing'	treebank='lines_test'
form='mångbesjungna'	lemma='mångbesjungen'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Plur'	treebank='lines_test'
form='maskstungna'	lemma='maskstungen'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='gångna'	lemma='gå'	feats='Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing'	treebank='lines_test'
form='gångna'	lemma='gå'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Plur'	treebank='lines_test'
form='mogna'	lemma='mogen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='förtrogna'	lemma='förtrogen'	feats='Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing'	treebank='lines_test'
form='rättrogna'	lemma='rättrogen'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Plur'	treebank='lines_test'
form='Lugna'	lemma='lugn'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='lugna'	lemma='lugn'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='lugna'	lemma='lugn'	feats='Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing'	treebank='lines_test'
form='belägna'	lemma='belägen'	feats='Case=Nom|Degree=Pos'	treebank='pud'
form='belägna'	lemma='belägen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='närbelägna'	lemma='närbelägen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='angelägna'	lemma='angelägen'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='angelägna'	lemma='angelägen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='förmögna'	lemma='förmögen'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='talbanken'
form='Oförmögna'	lemma='oförmögen'	feats='Case=Nom|Definite=Ind|Gender=Com|Number=Plur'	treebank='lines_test'
form='oförmögna'	lemma='oförmögen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='oförmögna'	lemma='oförmögen'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='kontaktoförmögna'	lemma='kontaktförmögen'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='fina'	lemma='fin'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_dev'
form='fina'	lemma='fin'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='talbanken'
form='fina'	lemma='fin'	feats='Case=Nom|Definite=Def|Degree=Pos'	treebank='talbanken'
form='fina'	lemma='fin'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
