

form='rädda'	lemma='rädda'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='buggiga'	lemma='buggiga'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='tvåpoliga'	lemma='tvåpoliga'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
form='nyliga'	lemma='nyliga'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='nyliga'	lemma='nyliga'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
form='10-åriga'	lemma='10-åriga'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='befullmäktigade'	lemma='befullmäktiga'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Plur'	treebank='lines_test'
form='artiga'	lemma='artiga'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'

form='Karibiska'	lemma='karibiska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
form='karibiska'	lemma='karibiska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
orm='akamenidiska'	lemma='akamenidiska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
form='akamenidiska'	lemma='akamenidiska'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='akemenidiska'	lemma='akemenidiska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'

orm='yazidiska'	lemma='yazidiska'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='Indiska'	lemma='Indiska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='talbanken'
form='Sefardiska'	lemma='sefardiska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
form='Europeiska'	lemma='Europeiska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='talbanken'
form='apuliska'	lemma='apuliska'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='messeniska'	lemma='messeniska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
form='Mähriska'	lemma='mähriska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
form='logistiska'	lemma='logistiska'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='khitanska'	lemma='khitanska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
form='mayanska'	lemma='mayanska'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='pud'
form='mykenska'	lemma='mykenska'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='pud'
