form='graecas'	lemma='graeca*'	feats='_'	treebank='lines_test'
form='s.k.'	lemma='s.k.'	feats='Abbr=Yes'	treebank='talbanken'
form='Kungl.'	lemma='Kungl.'	feats='Abbr=Yes'	treebank='talbanken'
form='St.'	lemma='St.'	feats='Abbr=Yes'	treebank='pud'
form='110:e'	lemma='110'	feats='Case=Nom'	treebank='lines_test'
form='tjugonde'	lemma='20'	feats='Case=Nom'	treebank='lines_test'
form='tjugonde'	lemma='20'	feats='Case=Nom|Definite=Ind|Degree=Pos|Gender=Neut|Number=Sing'	treebank='lines_test'
form='30'	lemma='30'	feats='Case=Nom'	treebank='lines_test'
form='70:e'	lemma='70'	feats='Case=Nom'	treebank='lines_test'
form='1'	lemma='1'	feats='Case=Nom'	treebank='lines_test'
form='12'	lemma='12'	feats='Case=Nom'	treebank='lines_test'
form='112:e'	lemma='112'	feats='Case=Nom'	treebank='lines_test'
form='22'	lemma='22'	feats='Case=Nom'	treebank='lines_dev'
form='22'	lemma='22'	feats='Case=Nom'	treebank='lines_test'
form='72:a'	lemma='72'	feats='Case=Nom'	treebank='lines_test'
form='3'	lemma='3'	feats='Case=Nom'	treebank='lines_dev'
form='4'	lemma='4'	feats='Case=Nom'	treebank='lines_test'
form='4-5'	lemma='4-5'	feats='Case=Nom'	treebank='lines_test'
form='45:e'	lemma='45'	feats='Case=Nom'	treebank='pud'
form='116:e'	lemma='116'	feats='Case=Nom'	treebank='lines_test'
form='107:e'	lemma='107'	feats='Case=Nom'	treebank='lines_test'
form='97:e'	lemma='97'	feats='Case=Nom'	treebank='lines_test'
form='119:e'	lemma='119'	feats='Case=Nom'	treebank='lines_test'
form='29'	lemma='29'	feats='Case=Nom'	treebank='lines_test'
form='99:e'	lemma='99'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='lines_dev'
form='III'	lemma='III'	feats='Case=Nom|Number=Sing|NumType=Ord'	treebank='talbanken'
form='udda'	lemma='udda'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_test'
form='udda'	lemma='udda'	feats='Case=Nom|Degree=Pos'	treebank='talbanken'
form='udda'	lemma='udda'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	treebank='lines_dev'
form='skyddade'	lemma='skydda'	feats='Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing'	treebank='lines_test'
form='skyddade'	lemma='skydda'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	treebank='lines_dev'
form='rädda'	lemma='rädda'	feats='Case=Nom|Degree=Pos|Number=Plur'	treebank='talbanken'
form='berett'	lemma='bereda'	feats='Case=Nom|Definite=Ind|Degree=Pos|Gender=Neut|Number=Sing'	treebank='talbanken'
